region	plot	year	season	Llem	Moec	Mruf	Mrut	rodsp
1974	ifjordfjellet	ifg8	2004	spring	0	0	1	0	0
1975	ifjordfjellet	ifl1	2004	spring	0	0	1	0	0
1976	ifjordfjellet	ifl10	2004	spring	0	0	0	0	0
1977	ifjordfjellet	ifl2	2004	spring	0	2	0	0	0
1978	ifjordfjellet	ifl3	2004	spring	0	1	0	0	0
1979	ifjordfjellet	ifl4	2004	spring	0	0	0	0	0
1980	ifjordfjellet	ifl5	2004	spring	0	0	1	0	0
1981	ifjordfjellet	ifl6	2004	spring	0	0	1	0	0
1982	ifjordfjellet	ifl7	2004	spring	0	0	0	0	0
1983	ifjordfjellet	ifl8	2004	spring	0	0	0	0	0
1984	ifjordfjellet	ifl9	2004	spring	0	0	0	0	0
1985	komagdalen	k1	2004	spring	0	0	0	0	0
1986	komagdalen	k10	2004	spring	0	0	0	0	0
1987	komagdalen	k11	2004	spring	0	0	1	0	0
1988	komagdalen	k12	2004	spring	0	0	0	0	0
1989	komagdalen	k13	2004	spring	0	0	0	0	0
1990	komagdalen	k14	2004	spring	0	0	1	0	0
1991	komagdalen	k2	2004	spring	0	0	0	0	0
1992	komagdalen	k3	2004	spring	0	0	1	0	0
1993	komagdalen	k4	2004	spring	0	0	0	0	0
1994	komagdalen	k5	2004	spring	0	0	0	0	0
1995	komagdalen	k6	2004	spring	0	0	0	0	0
1996	komagdalen	k7	2004	spring	0	0	0	0	0
1997	komagdalen	k8	2004	spring	0	0	1	0	0
1998	komagdalen	k9	2004	spring	0	0	1	0	0
1999	stjernevann	stg1	2004	spring	0	0	1	0	0
2000	stjernevann	stg10	2004	spring	0	0	1	0	0
2001	stjernevann	stg2	2004	spring	0	0	0	0	0
2002	stjernevann	stg3	2004	spring	0	0	2	0	0
2003	stjernevann	stg4	2004	spring	0	0	0	0	0
2004	stjernevann	stg5	2004	spring	0	0	0	0	0
2005	stjernevann	stg6	2004	spring	0	0	0	0	0
2006	stjernevann	stg7	2004	spring	0	0	0	0	0
2007	stjernevann	stg8	2004	spring	0	0	0	0	0
2008	stjernevann	stg9	2004	spring	0	0	0	0	0
2009	stjernevann	stl1	2004	spring	0	0	0	0	0
2010	stjernevann	stl10	2004	spring	0	0	0	0	0
2011	stjernevann	stl11	2004	spring	0	0	0	0	0
2012	stjernevann	stl12	2004	spring	0	0	0	0	0
2013	stjernevann	stl13	2004	spring	0	0	0	0	0
2014	stjernevann	stl14	2004	spring	0	0	0	0	0
2015	stjernevann	stl2	2004	spring	0	0	0	0	0
2016	stjernevann	stl3	2004	spring	0	0	0	0	0
2017	stjernevann	stl4	2004	spring	0	0	0	0	0
2018	stjernevann	stl5	2004	spring	0	0	0	0	0
2019	stjernevann	stl6	2004	spring	0	0	0	0	0
2020	stjernevann	stl7	2004	spring	0	0	0	0	0
2021	stjernevann	stl8	2004	spring	0	0	0	0	0
2022	stjernevann	stl9	2004	spring	0	0	0	0	0
2023	vestre_jakobselv	vj1	2004	spring	0	0	0	0	0
2024	vestre_jakobselv	vj10	2004	spring	0	0	1	0	0
2025	vestre_jakobselv	vj11	2004	spring	0	0	1	0	0
2026	vestre_jakobselv	vj2	2004	spring	0	0	0	0	0
2027	vestre_jakobselv	vj3	2004	spring	0	0	0	0	0
2028	vestre_jakobselv	vj4	2004	spring	0	0	0	0	0
2029	vestre_jakobselv	vj5	2004	spring	0	0	3	0	0
2030	vestre_jakobselv	vj6	2004	spring	0	0	0	0	0
2031	vestre_jakobselv	vj7	2004	spring	0	0	0	0	0
2032	vestre_jakobselv	vj8	2004	spring	0	0	0	0	0
2033	vestre_jakobselv	vj9	2004	spring	0	0	0	0	0
2034	bekkarfjord	bfg1	2005	spring	0	0	0	0	0
2035	bekkarfjord	bfg2	2005	spring	0	0	0	0	0
2036	bekkarfjord	bfg3	2005	spring	0	0	0	0	0
2037	bekkarfjord	bfg4	2005	spring	0	0	0	0	0
2038	bekkarfjord	bfg5	2005	spring	0	0	2	0	0
2039	bekkarfjord	bfg6	2005	spring	0	0	0	0	0
2040	bekkarfjord	bfg7	2005	spring	0	0	0	0	0
2041	bekkarfjord	bfg8	2005	spring	0	0	0	0	0
2042	bekkarfjord	bfl1	2005	spring	0	0	0	0	0
2043	bekkarfjord	bfl10	2005	spring	0	0	0	0	0
2044	bekkarfjord	bfl2	2005	spring	0	0	0	0	0
2045	bekkarfjord	bfl3	2005	spring	0	0	0	0	0
2046	bekkarfjord	bfl4	2005	spring	1	0	0	0	0
2047	bekkarfjord	bfl5	2005	spring	0	0	0	0	0
2048	bekkarfjord	bfl6	2005	spring	0	0	1	0	0
2049	bekkarfjord	bfl7	2005	spring	0	0	0	0	0
2050	bekkarfjord	bfl8	2005	spring	0	0	1	0	0
2051	bekkarfjord	bfl9	2005	spring	0	0	0	0	0
2052	nordkynn	hog1	2005	spring	0	0	1	0	0
2053	nordkynn	hog10	2005	spring	0	0	0	0	0
2054	nordkynn	hog2	2005	spring	0	0	0	0	0
2055	nordkynn	hog3	2005	spring	0	0	0	0	0
2056	nordkynn	hog4	2005	spring	0	0	1	0	1
2057	nordkynn	hog5	2005	spring	0	0	0	0	0
2058	nordkynn	hog6	2005	spring	0	0	0	0	0
2059	nordkynn	hog7	2005	spring	0	0	1	0	0
2060	nordkynn	hog8	2005	spring	0	0	0	0	0
2061	nordkynn	hog9	2005	spring	0	0	1	0	0
2062	nordkynn	hol1	2005	spring	0	0	2	0	0
2063	nordkynn	hol10	2005	spring	0	0	3	0	0
2064	nordkynn	hol11	2005	spring	0	0	0	0	0
2065	nordkynn	hol12	2005	spring	0	0	1	0	0
2066	nordkynn	hol13	2005	spring	0	0	3	0	0
2067	nordkynn	hol14	2005	spring	0	0	0	0	0
2068	nordkynn	hol2	2005	spring	1	0	0	0	0
2069	nordkynn	hol3	2005	spring	0	0	0	0	0
2070	nordkynn	hol4	2005	spring	0	0	0	0	0
2071	nordkynn	hol5	2005	spring	1	0	0	0	0
2072	nordkynn	hol6	2005	spring	0	0	0	0	0
2073	nordkynn	hol7	2005	spring	1	0	1	0	0
2074	nordkynn	hol8	2005	spring	0	2	0	0	0
2075	nordkynn	hol9	2005	spring	0	0	0	0	0
2076	ifjordfjellet	ifg1	2005	spring	0	0	0	0	0
2077	ifjordfjellet	ifg2	2005	spring	0	0	0	0	0
2078	ifjordfjellet	ifg3	2005	spring	1	0	0	0	0
2079	ifjordfjellet	ifg4	2005	spring	0	0	0	0	0
2080	ifjordfjellet	ifg5	2005	spring	0	0	0	0	0
2081	ifjordfjellet	ifg6	2005	spring	0	0	0	0	0
2082	ifjordfjellet	ifg7	2005	spring	0	0	0	0	0
2083	ifjordfjellet	ifg8	2005	spring	0	0	0	0	0
2084	ifjordfjellet	ifl1	2005	spring	0	0	0	0	0
2085	ifjordfjellet	ifl10	2005	spring	0	0	0	0	0
2086	ifjordfjellet	ifl2	2005	spring	0	0	0	0	0
2087	ifjordfjellet	ifl3	2005	spring	0	0	0	0	0
2088	ifjordfjellet	ifl4	2005	spring	0	0	0	0	0
2089	ifjordfjellet	ifl5	2005	spring	0	0	0	0	0
2090	ifjordfjellet	ifl6	2005	spring	0	0	1	0	0
2091	ifjordfjellet	ifl7	2005	spring	0	0	0	0	0
2092	ifjordfjellet	ifl8	2005	spring	0	0	0	0	0
2093	ifjordfjellet	ifl9	2005	spring	0	0	0	0	0
2094	komagdalen	k1	2005	spring	0	0	0	0	0
2095	komagdalen	k10	2005	spring	0	0	0	0	0
2096	komagdalen	k11	2005	spring	0	0	0	0	0
2097	komagdalen	k12	2005	spring	0	0	0	0	0
2098	komagdalen	k13	2005	spring	0	0	0	0	0
2099	komagdalen	k14	2005	spring	0	0	0	0	0
2100	komagdalen	k2	2005	spring	0	0	0	0	0
2101	komagdalen	k3	2005	spring	0	0	0	0	0
2102	komagdalen	k4	2005	spring	0	0	0	0	0
2103	komagdalen	k5	2005	spring	0	0	0	0	0
2104	komagdalen	k6	2005	spring	0	0	0	0	0
2105	komagdalen	k7	2005	spring	0	0	0	0	0
2106	komagdalen	k8	2005	spring	0	0	0	0	0
2107	komagdalen	k9	2005	spring	0	0	0	0	0
2108	stjernevann	stg1	2005	spring	0	0	1	0	0
2109	stjernevann	stg10	2005	spring	0	0	0	0	0
2110	stjernevann	stg2	2005	spring	0	0	1	0	0
2111	stjernevann	stg3	2005	spring	0	0	0	0	0
2112	stjernevann	stg4	2005	spring	0	0	1	0	1
2113	stjernevann	stg5	2005	spring	0	0	2	0	0
2114	stjernevann	stg6	2005	spring	0	0	3	0	0
2115	stjernevann	stg7	2005	spring	0	0	0	0	0
2116	stjernevann	stg8	2005	spring	0	0	0	0	0
2117	stjernevann	stg9	2005	spring	0	0	0	0	0
2118	stjernevann	stl1	2005	spring	0	0	0	0	0
2119	stjernevann	stl10	2005	spring	0	0	1	0	0
2120	stjernevann	stl11	2005	spring	0	0	0	0	0
2121	stjernevann	stl12	2005	spring	0	0	0	0	0
2122	stjernevann	stl13	2005	spring	0	0	0	0	0
2123	stjernevann	stl14	2005	spring	0	0	0	0	0
2124	stjernevann	stl2	2005	spring	0	0	0	0	0
2125	stjernevann	stl3	2005	spring	0	0	0	0	0
2126	stjernevann	stl4	2005	spring	0	0	2	0	0
2127	stjernevann	stl5	2005	spring	0	0	0	0	0
2128	stjernevann	stl6	2005	spring	0	0	0	0	0
2129	stjernevann	stl7	2005	spring	0	1	0	0	0
2130	stjernevann	stl8	2005	spring	0	3	0	0	0
2131	stjernevann	stl9	2005	spring	0	4	0	0	0
2132	vestre_jakobselv	vj1	2005	spring	0	0	0	0	0
2133	vestre_jakobselv	vj10	2005	spring	0	0	0	0	0
2134	vestre_jakobselv	vj11	2005	spring	0	0	0	0	0
2135	vestre_jakobselv	vj2	2005	spring	0	0	0	0	0
2136	vestre_jakobselv	vj3	2005	spring	0	0	0	0	0
2137	vestre_jakobselv	vj4	2005	spring	0	0	0	0	0
2138	vestre_jakobselv	vj5	2005	spring	0	0	0	0	0
2139	vestre_jakobselv	vj6	2005	spring	0	0	0	0	0
2140	vestre_jakobselv	vj7	2005	spring	0	0	0	0	0
2141	vestre_jakobselv	vj8	2005	spring	0	0	0	0	0
2142	vestre_jakobselv	vj9	2005	spring	0	0	0	0	0
2143	bekkarfjord	bfg1	2006	spring	0	0	0	0	0
2144	bekkarfjord	bfg2	2006	spring	0	0	0	0	0
2145	bekkarfjord	bfg3	2006	spring	0	0	2	0	0
2146	bekkarfjord	bfg4	2006	spring	0	0	0	0	0
2147	bekkarfjord	bfg5	2006	spring	0	0	2	0	0
2148	bekkarfjord	bfg6	2006	spring	0	0	0	0	0
2149	bekkarfjord	bfg7	2006	spring	0	0	0	0	0
2150	bekkarfjord	bfg8	2006	spring	0	0	0	0	0
2151	bekkarfjord	bfl1	2006	spring	0	0	1	0	0
2152	bekkarfjord	bfl10	2006	spring	0	0	0	0	0
2153	bekkarfjord	bfl2	2006	spring	0	0	0	0	0
2154	bekkarfjord	bfl3	2006	spring	0	0	0	0	0
2155	bekkarfjord	bfl4	2006	spring	0	0	1	0	0
2156	bekkarfjord	bfl5	2006	spring	0	0	1	0	0
2157	bekkarfjord	bfl6	2006	spring	0	0	0	0	0
2158	bekkarfjord	bfl7	2006	spring	0	0	0	0	0
2159	bekkarfjord	bfl8	2006	spring	0	0	0	0	0
2160	bekkarfjord	bfl9	2006	spring	0	0	0	0	0
2161	nordkynn	hog1	2006	spring	0	0	1	0	0
2162	nordkynn	hog10	2006	spring	0	0	0	0	0
2163	nordkynn	hog2	2006	spring	0	0	0	0	0
2164	nordkynn	hog3	2006	spring	0	0	3	0	0
2165	nordkynn	hog4	2006	spring	0	0	0	0	0
2166	nordkynn	hog5	2006	spring	0	0	0	0	0
2167	nordkynn	hog6	2006	spring	0	0	2	0	0
2168	nordkynn	hog7	2006	spring	0	0	0	0	0
2169	nordkynn	hog8	2006	spring	0	0	0	0	0
2170	nordkynn	hog9	2006	spring	0	0	0	0	0
2171	nordkynn	hol1	2006	spring	0	0	0	0	0
2172	nordkynn	hol10	2006	spring	0	0	0	0	0
2173	nordkynn	hol11	2006	spring	0	0	0	0	0
2174	nordkynn	hol12	2006	spring	0	0	0	0	0
2175	nordkynn	hol13	2006	spring	0	0	0	0	0
2176	nordkynn	hol14	2006	spring	0	0	0	0	0
2177	nordkynn	hol2	2006	spring	0	0	1	0	0
2178	nordkynn	hol3	2006	spring	0	0	0	0	0
2179	nordkynn	hol4	2006	spring	0	0	1	0	0
2180	nordkynn	hol5	2006	spring	0	0	0	0	0
2181	nordkynn	hol6	2006	spring	0	0	1	0	0
2182	nordkynn	hol7	2006	spring	0	0	0	0	0
2183	nordkynn	hol8	2006	spring	0	0	0	0	0
2184	nordkynn	hol9	2006	spring	0	0	2	0	0
2185	ifjordfjellet	ifg1	2006	spring	0	0	1	0	0
2186	ifjordfjellet	ifg2	2006	spring	0	0	3	0	0
2187	ifjordfjellet	ifg3	2006	spring	0	0	1	0	0
2188	ifjordfjellet	ifg4	2006	spring	0	0	0	0	0
2189	ifjordfjellet	ifg5	2006	spring	0	0	0	0	0
2190	ifjordfjellet	ifg6	2006	spring	0	1	7	0	0
2191	ifjordfjellet	ifg7	2006	spring	0	0	2	0	0
2192	ifjordfjellet	ifg8	2006	spring	0	0	4	0	0
2193	ifjordfjellet	ifl1	2006	spring	0	0	0	0	0
2194	ifjordfjellet	ifl10	2006	spring	0	0	0	0	0
2195	ifjordfjellet	ifl2	2006	spring	0	0	0	0	0
2196	ifjordfjellet	ifl3	2006	spring	0	0	0	0	0
2197	ifjordfjellet	ifl4	2006	spring	0	0	0	0	0
2198	ifjordfjellet	ifl5	2006	spring	0	0	0	0	0
2199	ifjordfjellet	ifl6	2006	spring	0	0	1	0	0
2200	ifjordfjellet	ifl7	2006	spring	0	0	0	0	0
2201	ifjordfjellet	ifl8	2006	spring	2	0	0	0	0
2202	ifjordfjellet	ifl9	2006	spring	0	0	0	0	0
2203	komagdalen	k1	2006	spring	0	0	1	0	0
2204	komagdalen	k10	2006	spring	0	0	1	0	0
2205	komagdalen	k11	2006	spring	0	0	0	0	0
2206	komagdalen	k12	2006	spring	0	0	0	0	0
2207	komagdalen	k13	2006	spring	0	0	0	0	0
2208	komagdalen	k14	2006	spring	0	0	5	0	0
2209	komagdalen	k2	2006	spring	0	2	0	0	0
2210	komagdalen	k3	2006	spring	0	0	0	0	0
2211	komagdalen	k4	2006	spring	0	0	3	0	0
2212	komagdalen	k5	2006	spring	0	0	0	0	0
2213	komagdalen	k6	2006	spring	0	0	1	0	0
2214	komagdalen	k7	2006	spring	0	0	0	0	0
2215	komagdalen	k8	2006	spring	0	0	1	0	0
2216	komagdalen	k9	2006	spring	0	0	2	0	0
2217	stjernevann	stg1	2006	spring	0	0	0	0	0
2218	stjernevann	stg10	2006	spring	0	0	1	0	0
2219	stjernevann	stg2	2006	spring	0	0	0	0	0
2220	stjernevann	stg3	2006	spring	0	0	3	0	0
2221	stjernevann	stg4	2006	spring	0	0	0	0	0
2222	stjernevann	stg5	2006	spring	0	0	0	0	0
2223	stjernevann	stg6	2006	spring	0	0	3	0	0
2224	stjernevann	stg7	2006	spring	0	0	0	0	0
2225	stjernevann	stg8	2006	spring	0	0	0	0	0
2226	stjernevann	stg9	2006	spring	0	0	0	0	0
2227	stjernevann	stl1	2006	spring	1	0	0	0	0
2228	stjernevann	stl10	2006	spring	0	1	1	0	0
2229	stjernevann	stl11	2006	spring	0	0	0	0	0
2230	stjernevann	stl12	2006	spring	0	0	0	0	0
2231	stjernevann	stl13	2006	spring	0	0	0	0	0
2232	stjernevann	stl14	2006	spring	1	0	0	0	0
2233	stjernevann	stl2	2006	spring	0	0	0	0	0
2234	stjernevann	stl3	2006	spring	0	0	0	0	0
2235	stjernevann	stl4	2006	spring	1	0	0	0	0
2236	stjernevann	stl5	2006	spring	0	0	0	0	0
2237	stjernevann	stl6	2006	spring	0	0	0	0	0
2238	stjernevann	stl7	2006	spring	0	0	0	0	0
2239	stjernevann	stl8	2006	spring	0	0	0	0	0
2240	stjernevann	stl9	2006	spring	0	3	1	0	0
2241	vestre_jakobselv	vj1	2006	spring	0	0	1	0	0
2242	vestre_jakobselv	vj10	2006	spring	0	0	0	0	0
2243	vestre_jakobselv	vj11	2006	spring	0	0	0	0	0
2244	vestre_jakobselv	vj2	2006	spring	0	0	0	0	0
2245	vestre_jakobselv	vj3	2006	spring	0	0	3	0	0
2246	vestre_jakobselv	vj4	2006	spring	0	0	1	0	0
2247	vestre_jakobselv	vj5	2006	spring	0	0	1	0	0
2248	vestre_jakobselv	vj6	2006	spring	0	0	3	0	0
2249	vestre_jakobselv	vj7	2006	spring	0	0	0	0	0
2250	vestre_jakobselv	vj8	2006	spring	0	0	2	0	0
2251	vestre_jakobselv	vj9	2006	spring	0	0	0	0	0
2252	bekkarfjord	bfg1	2007	spring	0	0	2	0	0
2253	bekkarfjord	bfg2	2007	spring	1	0	0	0	0
2254	bekkarfjord	bfg3	2007	spring	0	0	1	0	0
2255	bekkarfjord	bfg4	2007	spring	2	0	0	0	0
2256	bekkarfjord	bfg5	2007	spring	4	3	0	0	0
2257	bekkarfjord	bfg6	2007	spring	0	0	2	0	0
2258	bekkarfjord	bfg7	2007	spring	0	0	1	0	0
2259	bekkarfjord	bfg8	2007	spring	0	0	0	0	0
2260	bekkarfjord	bfl1	2007	spring	0	0	1	0	0
2261	bekkarfjord	bfl10	2007	spring	0	0	0	0	0
2262	bekkarfjord	bfl2	2007	spring	0	0	0	0	0
2263	bekkarfjord	bfl3	2007	spring	2	0	4	0	0
2264	bekkarfjord	bfl4	2007	spring	0	0	0	0	0
2265	bekkarfjord	bfl5	2007	spring	0	0	1	0	0
2266	bekkarfjord	bfl6	2007	spring	2	1	1	0	0
2267	bekkarfjord	bfl7	2007	spring	0	0	1	0	0
2268	bekkarfjord	bfl8	2007	spring	0	0	1	0	0
2269	bekkarfjord	bfl9	2007	spring	0	0	0	0	0
2270	nordkynn	hog1	2007	spring	0	0	1	0	0
2271	nordkynn	hog10	2007	spring	0	0	0	0	0
2272	nordkynn	hog2	2007	spring	0	0	1	0	0
2273	nordkynn	hog3	2007	spring	0	0	0	0	0
2274	nordkynn	hog4	2007	spring	0	0	0	0	0
2275	nordkynn	hog5	2007	spring	0	0	2	0	0
2276	nordkynn	hog6	2007	spring	0	0	0	0	0
2277	nordkynn	hog7	2007	spring	0	0	0	0	0
2278	nordkynn	hog8	2007	spring	0	0	0	0	0
2279	nordkynn	hog9	2007	spring	0	0	0	0	0
2280	nordkynn	hol1	2007	spring	0	0	0	0	0
2281	nordkynn	hol10	2007	spring	0	0	2	0	0
2282	nordkynn	hol11	2007	spring	0	0	0	0	0
2283	nordkynn	hol12	2007	spring	0	0	0	0	0
2284	nordkynn	hol13	2007	spring	0	0	0	0	0
2285	nordkynn	hol14	2007	spring	0	0	0	0	0
2286	nordkynn	hol2	2007	spring	0	1	0	0	0
2287	nordkynn	hol3	2007	spring	0	0	0	0	0
2288	nordkynn	hol4	2007	spring	0	0	2	0	0
2289	nordkynn	hol5	2007	spring	0	0	0	0	0
2290	nordkynn	hol6	2007	spring	0	0	1	0	0
2291	nordkynn	hol7	2007	spring	0	0	0	0	0
2292	nordkynn	hol8	2007	spring	0	0	2	0	0
2293	nordkynn	hol9	2007	spring	0	0	0	0	0
2294	ifjordfjellet	ifg1	2007	spring	4	0	3	0	0
2295	ifjordfjellet	ifg2	2007	spring	3	0	2	0	0
2296	ifjordfjellet	ifg3	2007	spring	5	3	3	0	0
2297	ifjordfjellet	ifg4	2007	spring	0	0	0	0	0
2298	ifjordfjellet	ifg5	2007	spring	2	0	0	0	0
2299	ifjordfjellet	ifg6	2007	spring	1	0	6	0	0
2300	ifjordfjellet	ifg7	2007	spring	1	0	5	0	0
2301	ifjordfjellet	ifg8	2007	spring	3	0	1	0	0
2302	ifjordfjellet	ifl1	2007	spring	0	1	0	0	0
2303	ifjordfjellet	ifl10	2007	spring	0	0	0	0	0
2304	ifjordfjellet	ifl2	2007	spring	0	2	0	0	0
2305	ifjordfjellet	ifl3	2007	spring	5	0	0	0	0
2306	ifjordfjellet	ifl4	2007	spring	1	1	0	0	0
2307	ifjordfjellet	ifl5	2007	spring	0	0	1	0	1
2308	ifjordfjellet	ifl6	2007	spring	3	0	1	0	0
2309	ifjordfjellet	ifl7	2007	spring	0	3	0	0	0
2310	ifjordfjellet	ifl8	2007	spring	1	1	0	0	0
2311	ifjordfjellet	ifl9	2007	spring	0	0	0	0	0
2312	komagdalen	k1	2007	spring	0	2	1	0	0
2313	komagdalen	k10	2007	spring	0	0	6	0	0
2314	komagdalen	k11	2007	spring	0	0	2	0	0
2315	komagdalen	k12	2007	spring	0	0	2	0	0
2316	komagdalen	k13	2007	spring	0	0	0	0	0
2317	komagdalen	k14	2007	spring	0	0	2	0	0
2318	komagdalen	k2	2007	spring	0	2	0	0	0
2319	komagdalen	k3	2007	spring	1	0	1	0	0
2320	komagdalen	k4	2007	spring	0	0	0	0	0
2321	komagdalen	k5	2007	spring	0	0	1	0	0
2322	komagdalen	k6	2007	spring	0	0	0	0	0
2323	komagdalen	k7	2007	spring	0	0	2	0	0
2324	komagdalen	k8	2007	spring	0	0	0	0	0
2325	komagdalen	k9	2007	spring	0	0	0	0	0
2326	stjernevann	stg1	2007	spring	0	0	1	0	0
2327	stjernevann	stg10	2007	spring	1	0	0	0	0
2328	stjernevann	stg2	2007	spring	1	0	3	0	0
2329	stjernevann	stg3	2007	spring	0	0	0	0	0
2330	stjernevann	stg4	2007	spring	0	0	0	0	0
2331	stjernevann	stg5	2007	spring	0	0	0	0	0
2332	stjernevann	stg6	2007	spring	0	0	0	0	0
2333	stjernevann	stg7	2007	spring	0	0	1	0	0
2334	stjernevann	stg8	2007	spring	0	0	0	0	0
2335	stjernevann	stg9	2007	spring	0	0	0	0	0
2336	stjernevann	stl1	2007	spring	0	0	0	0	0
2337	stjernevann	stl10	2007	spring	0	0	3	0	0
2338	stjernevann	stl11	2007	spring	0	0	0	0	0
2339	stjernevann	stl12	2007	spring	0	0	0	0	0
2340	stjernevann	stl13	2007	spring	0	0	0	0	0
2341	stjernevann	stl14	2007	spring	1	1	0	0	0
2342	stjernevann	stl2	2007	spring	1	0	0	0	0
2343	stjernevann	stl3	2007	spring	0	0	0	0	0
2344	stjernevann	stl4	2007	spring	2	0	0	0	0
2345	stjernevann	stl5	2007	spring	1	0	0	0	0
2346	stjernevann	stl6	2007	spring	0	0	0	0	0
2347	stjernevann	stl7	2007	spring	0	0	0	0	0
2348	stjernevann	stl8	2007	spring	0	0	0	0	0
2349	stjernevann	stl9	2007	spring	0	5	0	0	0
2350	vestre_jakobselv	vj1	2007	spring	0	0	0	0	0
2351	vestre_jakobselv	vj10	2007	spring	0	0	0	0	0
2352	vestre_jakobselv	vj11	2007	spring	0	0	0	0	0
2353	vestre_jakobselv	vj2	2007	spring	1	0	0	0	0
2354	vestre_jakobselv	vj3	2007	spring	0	0	0	0	0
2355	vestre_jakobselv	vj4	2007	spring	0	0	1	0	0
2356	vestre_jakobselv	vj5	2007	spring	0	0	0	0	0
2357	vestre_jakobselv	vj6	2007	spring	0	0	0	0	0
2358	vestre_jakobselv	vj7	2007	spring	0	0	1	0	0
2359	vestre_jakobselv	vj8	2007	spring	0	0	1	0	0
2360	vestre_jakobselv	vj9	2007	spring	0	0	0	0	0
2361	bekkarfjord	bfg1	2008	spring	0	0	0	0	0
2362	bekkarfjord	bfg2	2008	spring	0	0	0	0	0
2363	bekkarfjord	bfg3	2008	spring	0	0	1	0	0
2364	bekkarfjord	bfg4	2008	spring	0	0	0	0	0
2365	bekkarfjord	bfg5	2008	spring	0	0	0	0	0
2366	bekkarfjord	bfg6	2008	spring	0	0	0	0	0
2367	bekkarfjord	bfg7	2008	spring	0	0	0	0	0
2368	bekkarfjord	bfg8	2008	spring	0	0	0	0	0
2369	bekkarfjord	bfl1	2008	spring	0	0	0	0	0
2370	bekkarfjord	bfl10	2008	spring	0	0	0	0	0
2371	bekkarfjord	bfl2	2008	spring	0	0	0	0	0
2372	bekkarfjord	bfl3	2008	spring	0	0	1	0	0
2373	bekkarfjord	bfl4	2008	spring	0	0	1	0	0
2374	bekkarfjord	bfl5	2008	spring	0	0	1	0	0
2375	bekkarfjord	bfl6	2008	spring	0	0	0	0	0
2376	bekkarfjord	bfl7	2008	spring	0	0	1	0	0
2377	bekkarfjord	bfl8	2008	spring	0	0	0	0	0
2378	bekkarfjord	bfl9	2008	spring	0	0	0	0	0
2379	nordkynn	hog1	2008	spring	1	0	0	0	0
2380	nordkynn	hog10	2008	spring	0	0	1	0	0
2381	nordkynn	hog2	2008	spring	0	0	1	0	0
2382	nordkynn	hog3	2008	spring	0	0	2	0	0
2383	nordkynn	hog4	2008	spring	0	0	0	0	0
2384	nordkynn	hog5	2008	spring	0	0	0	0	0
2385	nordkynn	hog6	2008	spring	0	0	0	0	0
2386	nordkynn	hog7	2008	spring	0	1	0	0	0
2387	nordkynn	hog8	2008	spring	0	0	1	0	0
2388	nordkynn	hog9	2008	spring	0	0	1	0	0
2389	nordkynn	hol1	2008	spring	0	0	1	0	0
2390	nordkynn	hol10	2008	spring	0	0	1	0	0
2391	nordkynn	hol11	2008	spring	0	0	0	0	0
2392	nordkynn	hol12	2008	spring	0	0	0	0	0
2393	nordkynn	hol13	2008	spring	0	0	1	0	0
2394	nordkynn	hol14	2008	spring	0	0	3	0	0
2395	nordkynn	hol2	2008	spring	0	0	1	0	0
2396	nordkynn	hol3	2008	spring	0	0	0	0	0
2397	nordkynn	hol4	2008	spring	0	0	1	0	0
2398	nordkynn	hol5	2008	spring	0	2	0	0	0
2399	nordkynn	hol6	2008	spring	0	0	0	0	0
2400	nordkynn	hol7	2008	spring	0	0	0	0	0
2401	nordkynn	hol8	2008	spring	0	0	0	0	0
2402	nordkynn	hol9	2008	spring	0	0	0	0	0
2403	ifjordfjellet	ifg1	2008	spring	0	0	0	0	0
2404	ifjordfjellet	ifg2	2008	spring	0	0	0	0	0
2405	ifjordfjellet	ifg3	2008	spring	0	0	1	0	0
2406	ifjordfjellet	ifg4	2008	spring	0	0	0	0	0
2407	ifjordfjellet	ifg5	2008	spring	0	0	0	0	0
2408	ifjordfjellet	ifg6	2008	spring	0	0	4	0	0
2409	ifjordfjellet	ifg7	2008	spring	0	0	2	0	0
2410	ifjordfjellet	ifg8	2008	spring	0	0	2	0	0
2411	ifjordfjellet	ifl1	2008	spring	0	0	0	0	0
2412	ifjordfjellet	ifl10	2008	spring	0	0	0	0	0
2413	ifjordfjellet	ifl2	2008	spring	0	0	1	0	0
2414	ifjordfjellet	ifl3	2008	spring	1	0	0	0	0
2415	ifjordfjellet	ifl4	2008	spring	0	0	0	0	0
2416	ifjordfjellet	ifl5	2008	spring	0	0	2	0	0
2417	ifjordfjellet	ifl6	2008	spring	0	0	0	0	0
2418	ifjordfjellet	ifl7	2008	spring	0	0	0	0	0
2419	ifjordfjellet	ifl8	2008	spring	0	0	0	0	0
2420	ifjordfjellet	ifl9	2008	spring	0	0	0	0	0
2421	komagdalen	k1	2008	spring	0	0	0	0	0
2422	komagdalen	k10	2008	spring	0	0	0	0	0
2423	komagdalen	k11	2008	spring	0	0	0	0	0
2424	komagdalen	k12	2008	spring	0	0	0	0	0
2425	komagdalen	k13	2008	spring	0	0	0	0	0
2426	komagdalen	k14	2008	spring	0	0	0	0	0
2427	komagdalen	k2	2008	spring	0	0	0	0	0
2428	komagdalen	k3	2008	spring	0	0	0	0	0
2429	komagdalen	k4	2008	spring	0	0	0	0	0
2430	komagdalen	k5	2008	spring	0	0	0	0	0
2431	komagdalen	k6	2008	spring	0	0	0	0	0
2432	komagdalen	k7	2008	spring	0	0	0	0	0
