region	plot	year	season	Llem	Moec	Mruf	Mrut	rodsp
vestre_jakobselv	vj8	2004	spring	0	0	0	0	0
vestre_jakobselv	vj9	2004	spring	0	0	0	0	0
bekkarfjord	bfg1	2005	spring	0	0	0	0	0
bekkarfjord	bfg2	2005	spring	0	0	0	0	0
bekkarfjord	bfg3	2005	spring	0	0	0	0	0
bekkarfjord	bfg4	2005	spring	0	0	0	0	0
bekkarfjord	bfg5	2005	spring	0	0	2	0	0
bekkarfjord	bfg6	2005	spring	0	0	0	0	0
bekkarfjord	bfg7	2005	spring	0	0	0	0	0
bekkarfjord	bfg8	2005	spring	0	0	0	0	0
bekkarfjord	bfl1	2005	spring	0	0	0	0	0
bekkarfjord	bfl10	2005	spring	0	0	0	0	0
bekkarfjord	bfl2	2005	spring	0	0	0	0	0
bekkarfjord	bfl3	2005	spring	0	0	0	0	0
bekkarfjord	bfl4	2005	spring	1	0	0	0	0
bekkarfjord	bfl5	2005	spring	0	0	0	0	0
bekkarfjord	bfl6	2005	spring	0	0	1	0	0
bekkarfjord	bfl7	2005	spring	0	0	0	0	0
bekkarfjord	bfl8	2005	spring	0	0	1	0	0
bekkarfjord	bfl9	2005	spring	0	0	0	0	0
nordkynn	hog1	2005	spring	0	0	1	0	0
nordkynn	hog10	2005	spring	0	0	0	0	0
nordkynn	hog2	2005	spring	0	0	0	0	0
nordkynn	hog3	2005	spring	0	0	0	0	0
nordkynn	hog4	2005	spring	0	0	1	0	1
nordkynn	hog5	2005	spring	0	0	0	0	0
nordkynn	hog6	2005	spring	0	0	0	0	0
nordkynn	hog7	2005	spring	0	0	1	0	0
nordkynn	hog8	2005	spring	0	0	0	0	0
nordkynn	hog9	2005	spring	0	0	1	0	0
nordkynn	hol1	2005	spring	0	0	2	0	0
nordkynn	hol10	2005	spring	0	0	3	0	0
nordkynn	hol11	2005	spring	0	0	0	0	0
nordkynn	hol12	2005	spring	0	0	1	0	0
nordkynn	hol13	2005	spring	0	0	3	0	0
nordkynn	hol14	2005	spring	0	0	0	0	0
nordkynn	hol2	2005	spring	1	0	0	0	0
nordkynn	hol3	2005	spring	0	0	0	0	0
nordkynn	hol4	2005	spring	0	0	0	0	0
nordkynn	hol5	2005	spring	1	0	0	0	0
nordkynn	hol6	2005	spring	0	0	0	0	0
nordkynn	hol7	2005	spring	1	0	1	0	0
nordkynn	hol8	2005	spring	0	2	0	0	0
nordkynn	hol9	2005	spring	0	0	0	0	0
ifjordfjellet	ifg1	2005	spring	0	0	0	0	0
ifjordfjellet	ifg2	2005	spring	0	0	0	0	0
ifjordfjellet	ifg3	2005	spring	1	0	0	0	0
ifjordfjellet	ifg4	2005	spring	0	0	0	0	0
ifjordfjellet	ifg5	2005	spring	0	0	0	0	0
ifjordfjellet	ifg6	2005	spring	0	0	0	0	0
ifjordfjellet	ifg7	2005	spring	0	0	0	0	0
ifjordfjellet	ifg8	2005	spring	0	0	0	0	0
ifjordfjellet	ifl1	2005	spring	0	0	0	0	0
ifjordfjellet	ifl10	2005	spring	0	0	0	0	0
ifjordfjellet	ifl2	2005	spring	0	0	0	0	0
ifjordfjellet	ifl3	2005	spring	0	0	0	0	0
ifjordfjellet	ifl4	2005	spring	0	0	0	0	0
ifjordfjellet	ifl5	2005	spring	0	0	0	0	0
ifjordfjellet	ifl6	2005	spring	0	0	1	0	0
ifjordfjellet	ifl7	2005	spring	0	0	0	0	0
ifjordfjellet	ifl8	2005	spring	0	0	0	0	0
ifjordfjellet	ifl9	2005	spring	0	0	0	0	0
komagdalen	k1	2005	spring	0	0	0	0	0
komagdalen	k10	2005	spring	0	0	0	0	0
komagdalen	k11	2005	spring	0	0	0	0	0
komagdalen	k12	2005	spring	0	0	0	0	0
komagdalen	k13	2005	spring	0	0	0	0	0
komagdalen	k14	2005	spring	0	0	0	0	0
komagdalen	k2	2005	spring	0	0	0	0	0
komagdalen	k3	2005	spring	0	0	0	0	0
komagdalen	k4	2005	spring	0	0	0	0	0
komagdalen	k5	2005	spring	0	0	0	0	0
komagdalen	k6	2005	spring	0	0	0	0	0
komagdalen	k7	2005	spring	0	0	0	0	0
komagdalen	k8	2005	spring	0	0	0	0	0
komagdalen	k9	2005	spring	0	0	0	0	0
stjernevann	stg1	2005	spring	0	0	1	0	0
stjernevann	stg10	2005	spring	0	0	0	0	0
stjernevann	stg2	2005	spring	0	0	1	0	0
stjernevann	stg3	2005	spring	0	0	0	0	0
stjernevann	stg4	2005	spring	0	0	1	0	1
stjernevann	stg5	2005	spring	0	0	2	0	0
stjernevann	stg6	2005	spring	0	0	3	0	0
stjernevann	stg7	2005	spring	0	0	0	0	0
stjernevann	stg8	2005	spring	0	0	0	0	0
stjernevann	stg9	2005	spring	0	0	0	0	0
stjernevann	stl1	2005	spring	0	0	0	0	0
stjernevann	stl10	2005	spring	0	0	1	0	0
stjernevann	stl11	2005	spring	0	0	0	0	0
stjernevann	stl12	2005	spring	0	0	0	0	0
stjernevann	stl13	2005	spring	0	0	0	0	0
stjernevann	stl14	2005	spring	0	0	0	0	0
stjernevann	stl2	2005	spring	0	0	0	0	0
stjernevann	stl3	2005	spring	0	0	0	0	0
stjernevann	stl4	2005	spring	0	0	2	0	0
stjernevann	stl5	2005	spring	0	0	0	0	0
stjernevann	stl6	2005	spring	0	0	0	0	0
stjernevann	stl7	2005	spring	0	1	0	0	0
stjernevann	stl8	2005	spring	0	3	0	0	0
stjernevann	stl9	2005	spring	0	4	0	0	0
vestre_jakobselv	vj1	2005	spring	0	0	0	0	0
vestre_jakobselv	vj10	2005	spring	0	0	0	0	0
vestre_jakobselv	vj11	2005	spring	0	0	0	0	0
vestre_jakobselv	vj2	2005	spring	0	0	0	0	0
vestre_jakobselv	vj3	2005	spring	0	0	0	0	0
vestre_jakobselv	vj4	2005	spring	0	0	0	0	0
vestre_jakobselv	vj5	2005	spring	0	0	0	0	0
vestre_jakobselv	vj6	2005	spring	0	0	0	0	0
vestre_jakobselv	vj7	2005	spring	0	0	0	0	0
vestre_jakobselv	vj8	2005	spring	0	0	0	0	0
vestre_jakobselv	vj9	2005	spring	0	0	0	0	0
bekkarfjord	bfg1	2006	spring	0	0	0	0	0
bekkarfjord	bfg2	2006	spring	0	0	0	0	0
bekkarfjord	bfg3	2006	spring	0	0	2	0	0
bekkarfjord	bfg4	2006	spring	0	0	0	0	0
bekkarfjord	bfg5	2006	spring	0	0	2	0	0
bekkarfjord	bfg6	2006	spring	0	0	0	0	0
bekkarfjord	bfg7	2006	spring	0	0	0	0	0
bekkarfjord	bfg8	2006	spring	0	0	0	0	0
bekkarfjord	bfl1	2006	spring	0	0	1	0	0
bekkarfjord	bfl10	2006	spring	0	0	0	0	0
bekkarfjord	bfl2	2006	spring	0	0	0	0	0
bekkarfjord	bfl3	2006	spring	0	0	0	0	0
bekkarfjord	bfl4	2006	spring	0	0	1	0	0
bekkarfjord	bfl5	2006	spring	0	0	1	0	0
bekkarfjord	bfl6	2006	spring	0	0	0	0	0
bekkarfjord	bfl7	2006	spring	0	0	0	0	0
bekkarfjord	bfl8	2006	spring	0	0	0	0	0
bekkarfjord	bfl9	2006	spring	0	0	0	0	0
nordkynn	hog1	2006	spring	0	0	1	0	0
nordkynn	hog10	2006	spring	0	0	0	0	0
nordkynn	hog2	2006	spring	0	0	0	0	0
nordkynn	hog3	2006	spring	0	0	3	0	0
nordkynn	hog4	2006	spring	0	0	0	0	0
nordkynn	hog5	2006	spring	0	0	0	0	0
nordkynn	hog6	2006	spring	0	0	2	0	0
nordkynn	hog7	2006	spring	0	0	0	0	0
nordkynn	hog8	2006	spring	0	0	0	0	0
nordkynn	hog9	2006	spring	0	0	0	0	0
nordkynn	hol1	2006	spring	0	0	0	0	0
nordkynn	hol10	2006	spring	0	0	0	0	0
nordkynn	hol11	2006	spring	0	0	0	0	0
nordkynn	hol12	2006	spring	0	0	0	0	0
nordkynn	hol13	2006	spring	0	0	0	0	0
nordkynn	hol14	2006	spring	0	0	0	0	0
nordkynn	hol2	2006	spring	0	0	1	0	0
nordkynn	hol3	2006	spring	0	0	0	0	0
nordkynn	hol4	2006	spring	0	0	1	0	0
nordkynn	hol5	2006	spring	0	0	0	0	0
nordkynn	hol6	2006	spring	0	0	1	0	0
nordkynn	hol7	2006	spring	0	0	0	0	0
nordkynn	hol8	2006	spring	0	0	0	0	0
nordkynn	hol9	2006	spring	0	0	2	0	0
ifjordfjellet	ifg1	2006	spring	0	0	1	0	0
ifjordfjellet	ifg2	2006	spring	0	0	3	0	0
ifjordfjellet	ifg3	2006	spring	0	0	1	0	0
ifjordfjellet	ifg4	2006	spring	0	0	0	0	0
ifjordfjellet	ifg5	2006	spring	0	0	0	0	0
ifjordfjellet	ifg6	2006	spring	0	1	7	0	0
ifjordfjellet	ifg7	2006	spring	0	0	2	0	0
ifjordfjellet	ifg8	2006	spring	0	0	4	0	0
ifjordfjellet	ifl1	2006	spring	0	0	0	0	0
ifjordfjellet	ifl10	2006	spring	0	0	0	0	0
ifjordfjellet	ifl2	2006	spring	0	0	0	0	0
ifjordfjellet	ifl3	2006	spring	0	0	0	0	0
ifjordfjellet	ifl4	2006	spring	0	0	0	0	0
ifjordfjellet	ifl5	2006	spring	0	0	0	0	0
ifjordfjellet	ifl6	2006	spring	0	0	1	0	0
ifjordfjellet	ifl7	2006	spring	0	0	0	0	0
ifjordfjellet	ifl8	2006	spring	2	0	0	0	0
ifjordfjellet	ifl9	2006	spring	0	0	0	0	0
komagdalen	k1	2006	spring	0	0	1	0	0
komagdalen	k10	2006	spring	0	0	1	0	0
komagdalen	k11	2006	spring	0	0	0	0	0
komagdalen	k12	2006	spring	0	0	0	0	0
komagdalen	k13	2006	spring	0	0	0	0	0
komagdalen	k14	2006	spring	0	0	5	0	0
komagdalen	k2	2006	spring	0	2	0	0	0
komagdalen	k3	2006	spring	0	0	0	0	0
komagdalen	k4	2006	spring	0	0	3	0	0
komagdalen	k5	2006	spring	0	0	0	0	0
komagdalen	k6	2006	spring	0	0	1	0	0
komagdalen	k7	2006	spring	0	0	0	0	0
komagdalen	k8	2006	spring	0	0	1	0	0
komagdalen	k9	2006	spring	0	0	2	0	0
stjernevann	stg1	2006	spring	0	0	0	0	0
stjernevann	stg10	2006	spring	0	0	1	0	0
stjernevann	stg2	2006	spring	0	0	0	0	0
stjernevann	stg3	2006	spring	0	0	3	0	0
stjernevann	stg4	2006	spring	0	0	0	0	0
stjernevann	stg5	2006	spring	0	0	0	0	0
stjernevann	stg6	2006	spring	0	0	3	0	0
stjernevann	stg7	2006	spring	0	0	0	0	0
stjernevann	stg8	2006	spring	0	0	0	0	0
stjernevann	stg9	2006	spring	0	0	0	0	0
stjernevann	stl1	2006	spring	1	0	0	0	0
stjernevann	stl10	2006	spring	0	1	1	0	0
stjernevann	stl11	2006	spring	0	0	0	0	0
stjernevann	stl12	2006	spring	0	0	0	0	0
stjernevann	stl13	2006	spring	0	0	0	0	0
stjernevann	stl14	2006	spring	1	0	0	0	0
stjernevann	stl2	2006	spring	0	0	0	0	0
stjernevann	stl3	2006	spring	0	0	0	0	0
stjernevann	stl4	2006	spring	1	0	0	0	0
stjernevann	stl5	2006	spring	0	0	0	0	0
stjernevann	stl6	2006	spring	0	0	0	0	0
stjernevann	stl7	2006	spring	0	0	0	0	0
stjernevann	stl8	2006	spring	0	0	0	0	0
stjernevann	stl9	2006	spring	0	3	1	0	0
vestre_jakobselv	vj1	2006	spring	0	0	1	0	0
vestre_jakobselv	vj10	2006	spring	0	0	0	0	0
vestre_jakobselv	vj11	2006	spring	0	0	0	0	0
vestre_jakobselv	vj2	2006	spring	0	0	0	0	0
vestre_jakobselv	vj3	2006	spring	0	0	3	0	0
vestre_jakobselv	vj4	2006	spring	0	0	1	0	0
vestre_jakobselv	vj5	2006	spring	0	0	1	0	0
vestre_jakobselv	vj6	2006	spring	0	0	3	0	0
vestre_jakobselv	vj7	2006	spring	0	0	0	0	0
vestre_jakobselv	vj8	2006	spring	0	0	2	0	0
vestre_jakobselv	vj9	2006	spring	0	0	0	0	0
bekkarfjord	bfg1	2007	spring	0	0	2	0	0
bekkarfjord	bfg2	2007	spring	1	0	0	0	0
bekkarfjord	bfg3	2007	spring	0	0	1	0	0
bekkarfjord	bfg4	2007	spring	2	0	0	0	0
bekkarfjord	bfg5	2007	spring	4	3	0	0	0
bekkarfjord	bfg6	2007	spring	0	0	2	0	0
bekkarfjord	bfg7	2007	spring	0	0	1	0	0
bekkarfjord	bfg8	2007	spring	0	0	0	0	0
bekkarfjord	bfl1	2007	spring	0	0	1	0	0
bekkarfjord	bfl10	2007	spring	0	0	0	0	0
bekkarfjord	bfl2	2007	spring	0	0	0	0	0
bekkarfjord	bfl3	2007	spring	2	0	4	0	0
bekkarfjord	bfl4	2007	spring	0	0	0	0	0
bekkarfjord	bfl5	2007	spring	0	0	1	0	0
bekkarfjord	bfl6	2007	spring	2	1	1	0	0
bekkarfjord	bfl7	2007	spring	0	0	1	0	0
bekkarfjord	bfl8	2007	spring	0	0	1	0	0
bekkarfjord	bfl9	2007	spring	0	0	0	0	0
nordkynn	hog1	2007	spring	0	0	1	0	0
nordkynn	hog10	2007	spring	0	0	0	0	0
nordkynn	hog2	2007	spring	0	0	1	0	0
nordkynn	hog3	2007	spring	0	0	0	0	0
nordkynn	hog4	2007	spring	0	0	0	0	0
nordkynn	hog5	2007	spring	0	0	2	0	0
nordkynn	hog6	2007	spring	0	0	0	0	0
nordkynn	hog7	2007	spring	0	0	0	0	0
nordkynn	hog8	2007	spring	0	0	0	0	0
nordkynn	hog9	2007	spring	0	0	0	0	0
nordkynn	hol1	2007	spring	0	0	0	0	0
nordkynn	hol10	2007	spring	0	0	2	0	0
nordkynn	hol11	2007	spring	0	0	0	0	0
nordkynn	hol12	2007	spring	0	0	0	0	0
nordkynn	hol13	2007	spring	0	0	0	0	0
nordkynn	hol14	2007	spring	0	0	0	0	0
nordkynn	hol2	2007	spring	0	1	0	0	0
nordkynn	hol3	2007	spring	0	0	0	0	0
nordkynn	hol4	2007	spring	0	0	2	0	0
nordkynn	hol5	2007	spring	0	0	0	0	0
nordkynn	hol6	2007	spring	0	0	1	0	0
nordkynn	hol7	2007	spring	0	0	0	0	0
nordkynn	hol8	2007	spring	0	0	2	0	0
nordkynn	hol9	2007	spring	0	0	0	0	0
ifjordfjellet	ifg1	2007	spring	4	0	3	0	0
ifjordfjellet	ifg2	2007	spring	3	0	2	0	0
ifjordfjellet	ifg3	2007	spring	5	3	3	0	0
ifjordfjellet	ifg4	2007	spring	0	0	0	0	0
ifjordfjellet	ifg5	2007	spring	2	0	0	0	0
ifjordfjellet	ifg6	2007	spring	1	0	6	0	0
ifjordfjellet	ifg7	2007	spring	1	0	5	0	0
ifjordfjellet	ifg8	2007	spring	3	0	1	0	0
ifjordfjellet	ifl1	2007	spring	0	1	0	0	0
ifjordfjellet	ifl10	2007	spring	0	0	0	0	0
ifjordfjellet	ifl2	2007	spring	0	2	0	0	0
ifjordfjellet	ifl3	2007	spring	5	0	0	0	0
ifjordfjellet	ifl4	2007	spring	1	1	0	0	0
ifjordfjellet	ifl5	2007	spring	0	0	1	0	1
ifjordfjellet	ifl6	2007	spring	3	0	1	0	0
ifjordfjellet	ifl7	2007	spring	0	3	0	0	0
ifjordfjellet	ifl8	2007	spring	1	1	0	0	0
ifjordfjellet	ifl9	2007	spring	0	0	0	0	0
komagdalen	k1	2007	spring	0	2	1	0	0
komagdalen	k10	2007	spring	0	0	6	0	0
komagdalen	k11	2007	spring	0	0	2	0	0
komagdalen	k12	2007	spring	0	0	2	0	0
komagdalen	k13	2007	spring	0	0	0	0	0
komagdalen	k14	2007	spring	0	0	2	0	0
komagdalen	k2	2007	spring	0	2	0	0	0
komagdalen	k3	2007	spring	1	0	1	0	0
komagdalen	k4	2007	spring	0	0	0	0	0
komagdalen	k5	2007	spring	0	0	1	0	0
komagdalen	k6	2007	spring	0	0	0	0	0
komagdalen	k7	2007	spring	0	0	2	0	0
komagdalen	k8	2007	spring	0	0	0	0	0
komagdalen	k9	2007	spring	0	0	0	0	0
stjernevann	stg1	2007	spring	0	0	1	0	0
stjernevann	stg10	2007	spring	1	0	0	0	0
stjernevann	stg2	2007	spring	1	0	3	0	0
stjernevann	stg3	2007	spring	0	0	0	0	0
stjernevann	stg4	2007	spring	0	0	0	0	0
stjernevann	stg5	2007	spring	0	0	0	0	0
stjernevann	stg6	2007	spring	0	0	0	0	0
stjernevann	stg7	2007	spring	0	0	1	0	0
stjernevann	stg8	2007	spring	0	0	0	0	0
stjernevann	stg9	2007	spring	0	0	0	0	0
stjernevann	stl1	2007	spring	0	0	0	0	0
stjernevann	stl10	2007	spring	0	0	3	0	0
stjernevann	stl11	2007	spring	0	0	0	0	0
stjernevann	stl12	2007	spring	0	0	0	0	0
stjernevann	stl13	2007	spring	0	0	0	0	0
stjernevann	stl14	2007	spring	1	1	0	0	0
stjernevann	stl2	2007	spring	1	0	0	0	0
stjernevann	stl3	2007	spring	0	0	0	0	0
stjernevann	stl4	2007	spring	2	0	0	0	0
stjernevann	stl5	2007	spring	1	0	0	0	0
stjernevann	stl6	2007	spring	0	0	0	0	0
stjernevann	stl7	2007	spring	0	0	0	0	0
stjernevann	stl8	2007	spring	0	0	0	0	0
stjernevann	stl9	2007	spring	0	5	0	0	0
vestre_jakobselv	vj1	2007	spring	0	0	0	0	0
vestre_jakobselv	vj10	2007	spring	0	0	0	0	0
vestre_jakobselv	vj11	2007	spring	0	0	0	0	0
vestre_jakobselv	vj2	2007	spring	1	0	0	0	0
vestre_jakobselv	vj3	2007	spring	0	0	0	0	0
vestre_jakobselv	vj4	2007	spring	0	0	1	0	0
vestre_jakobselv	vj5	2007	spring	0	0	0	0	0
vestre_jakobselv	vj6	2007	spring	0	0	0	0	0
vestre_jakobselv	vj7	2007	spring	0	0	1	0	0
vestre_jakobselv	vj8	2007	spring	0	0	1	0	0
vestre_jakobselv	vj9	2007	spring	0	0	0	0	0
bekkarfjord	bfg1	2008	spring	0	0	0	0	0
bekkarfjord	bfg2	2008	spring	0	0	0	0	0
bekkarfjord	bfg3	2008	spring	0	0	1	0	0
bekkarfjord	bfg4	2008	spring	0	0	0	0	0
bekkarfjord	bfg5	2008	spring	0	0	0	0	0
bekkarfjord	bfg6	2008	spring	0	0	0	0	0
bekkarfjord	bfg7	2008	spring	0	0	0	0	0
bekkarfjord	bfg8	2008	spring	0	0	0	0	0
bekkarfjord	bfl1	2008	spring	0	0	0	0	0
bekkarfjord	bfl10	2008	spring	0	0	0	0	0
bekkarfjord	bfl2	2008	spring	0	0	0	0	0
bekkarfjord	bfl3	2008	spring	0	0	1	0	0
bekkarfjord	bfl4	2008	spring	0	0	1	0	0
bekkarfjord	bfl5	2008	spring	0	0	1	0	0
bekkarfjord	bfl6	2008	spring	0	0	0	0	0
bekkarfjord	bfl7	2008	spring	0	0	1	0	0
bekkarfjord	bfl8	2008	spring	0	0	0	0	0
bekkarfjord	bfl9	2008	spring	0	0	0	0	0
nordkynn	hog1	2008	spring	1	0	0	0	0
nordkynn	hog10	2008	spring	0	0	1	0	0
nordkynn	hog2	2008	spring	0	0	1	0	0
nordkynn	hog3	2008	spring	0	0	2	0	0
nordkynn	hog4	2008	spring	0	0	0	0	0
nordkynn	hog5	2008	spring	0	0	0	0	0
nordkynn	hog6	2008	spring	0	0	0	0	0
nordkynn	hog7	2008	spring	0	1	0	0	0
nordkynn	hog8	2008	spring	0	0	1	0	0
nordkynn	hog9	2008	spring	0	0	1	0	0
nordkynn	hol1	2008	spring	0	0	1	0	0
nordkynn	hol10	2008	spring	0	0	1	0	0
nordkynn	hol11	2008	spring	0	0	0	0	0
nordkynn	hol12	2008	spring	0	0	0	0	0
nordkynn	hol13	2008	spring	0	0	1	0	0
nordkynn	hol14	2008	spring	0	0	3	0	0
nordkynn	hol2	2008	spring	0	0	1	0	0
nordkynn	hol3	2008	spring	0	0	0	0	0
nordkynn	hol4	2008	spring	0	0	1	0	0
nordkynn	hol5	2008	spring	0	2	0	0	0
nordkynn	hol6	2008	spring	0	0	0	0	0
nordkynn	hol7	2008	spring	0	0	0	0	0
nordkynn	hol8	2008	spring	0	0	0	0	0
nordkynn	hol9	2008	spring	0	0	0	0	0
ifjordfjellet	ifg1	2008	spring	0	0	0	0	0
ifjordfjellet	ifg2	2008	spring	0	0	0	0	0
ifjordfjellet	ifg3	2008	spring	0	0	1	0	0
ifjordfjellet	ifg4	2008	spring	0	0	0	0	0
ifjordfjellet	ifg5	2008	spring	0	0	0	0	0
ifjordfjellet	ifg6	2008	spring	0	0	4	0	0
ifjordfjellet	ifg7	2008	spring	0	0	2	0	0
ifjordfjellet	ifg8	2008	spring	0	0	2	0	0
ifjordfjellet	ifl1	2008	spring	0	0	0	0	0
ifjordfjellet	ifl10	2008	spring	0	0	0	0	0
ifjordfjellet	ifl2	2008	spring	0	0	1	0	0
ifjordfjellet	ifl3	2008	spring	1	0	0	0	0
ifjordfjellet	ifl4	2008	spring	0	0	0	0	0
ifjordfjellet	ifl5	2008	spring	0	0	2	0	0
ifjordfjellet	ifl6	2008	spring	0	0	0	0	0
ifjordfjellet	ifl7	2008	spring	0	0	0	0	0
ifjordfjellet	ifl8	2008	spring	0	0	0	0	0
ifjordfjellet	ifl9	2008	spring	0	0	0	0	0
komagdalen	k1	2008	spring	0	0	0	0	0
komagdalen	k10	2008	spring	0	0	0	0	0
komagdalen	k11	2008	spring	0	0	0	0	0
komagdalen	k12	2008	spring	0	0	0	0	0
komagdalen	k13	2008	spring	0	0	0	0	0
komagdalen	k14	2008	spring	0	0	0	0	0
komagdalen	k2	2008	spring	0	0	0	0	0
komagdalen	k3	2008	spring	0	0	0	0	0
komagdalen	k4	2008	spring	0	0	0	0	0
komagdalen	k5	2008	spring	0	0	0	0	0
komagdalen	k6	2008	spring	0	0	0	0	0
komagdalen	k7	2008	spring	0	0	0	0	0
komagdalen	k8	2008	spring	0	0	0	0	0
komagdalen	k9	2008	spring	0	0	0	0	0
stjernevann	stg1	2008	spring	0	0	0	0	0
stjernevann	stg10	2008	spring	0	0	0	0	0
stjernevann	stg2	2008	spring	0	0	0	0	0
stjernevann	stg3	2008	spring	0	0	0	0	0
stjernevann	stg4	2008	spring	0	0	0	0	0
stjernevann	stg5	2008	spring	0	0	0	0	0
stjernevann	stg6	2008	spring	0	0	0	0	0
stjernevann	stg7	2008	spring	0	0	0	0	0
stjernevann	stg8	2008	spring	0	0	0	0	0
stjernevann	stg9	2008	spring	0	0	0	0	0
stjernevann	stl1	2008	spring	0	0	0	0	0
stjernevann	stl10	2008	spring	0	0	0	0	0
stjernevann	stl11	2008	spring	0	0	0	0	0
stjernevann	stl12	2008	spring	0	0	0	0	0
stjernevann	stl13	2008	spring	0	0	0	0	0
stjernevann	stl14	2008	spring	0	0	0	0	0
stjernevann	stl2	2008	spring	0	0	0	0	0
stjernevann	stl3	2008	spring	0	0	0	0	0
stjernevann	stl4	2008	spring	1	0	0	0	0
stjernevann	stl5	2008	spring	0	0	0	0	0
stjernevann	stl6	2008	spring	0	0	0	0	0
stjernevann	stl7	2008	spring	0	0	0	0	0
stjernevann	stl8	2008	spring	0	0	0	0	0
stjernevann	stl9	2008	spring	0	0	0	0	0
vestre_jakobselv	vj1	2008	spring	0	0	0	0	0
vestre_jakobselv	vj10	2008	spring	0	0	0	0	0
vestre_jakobselv	vj11	2008	spring	0	0	0	0	0
vestre_jakobselv	vj2	2008	spring	0	0	0	0	0
vestre_jakobselv	vj3	2008	spring	0	0	0	0	0
vestre_jakobselv	vj4	2008	spring	0	0	0	0	0
vestre_jakobselv	vj5	2008	spring	0	0	0	0	0
vestre_jakobselv	vj6	2008	spring	0	0	0	0	0
vestre_jakobselv	vj7	2008	spring	0	0	0	0	0
vestre_jakobselv	vj8	2008	spring	0	0	0	0	0
vestre_jakobselv	vj9	2008	spring	0	0	0	0	0
bekkarfjord	bfg1	2009	spring	0	0	0	0	0
bekkarfjord	bfg2	2009	spring	0	0	0	0	0
bekkarfjord	bfg3	2009	spring	0	0	0	0	0
bekkarfjord	bfg4	2009	spring	0	0	0	0	0
bekkarfjord	bfg5	2009	spring	0	0	0	0	0
bekkarfjord	bfg6	2009	spring	0	0	0	0	0
bekkarfjord	bfg7	2009	spring	0	0	0	0	0
bekkarfjord	bfg8	2009	spring	0	0	0	0	0
bekkarfjord	bfl1	2009	spring	0	0	0	0	0
bekkarfjord	bfl10	2009	spring	0	0	1	0	0
bekkarfjord	bfl2	2009	spring	0	0	0	0	0
bekkarfjord	bfl3	2009	spring	0	0	0	0	0
bekkarfjord	bfl4	2009	spring	0	0	0	0	0
bekkarfjord	bfl5	2009	spring	0	0	0	0	0
bekkarfjord	bfl6	2009	spring	0	0	0	0	0
bekkarfjord	bfl7	2009	spring	0	0	0	0	0
bekkarfjord	bfl8	2009	spring	0	0	0	0	0
bekkarfjord	bfl9	2009	spring	0	0	0	0	0
nordkynn	hog1	2009	spring	0	0	0	0	0
nordkynn	hog10	2009	spring	0	0	0	0	0
nordkynn	hog2	2009	spring	0	0	0	0	0
nordkynn	hog3	2009	spring	0	0	1	0	0
nordkynn	hog4	2009	spring	0	0	0	0	0
nordkynn	hog5	2009	spring	0	0	1	0	0
nordkynn	hog6	2009	spring	0	0	0	0	0
nordkynn	hog7	2009	spring	0	0	0	0	0
nordkynn	hog8	2009	spring	0	0	0	0	0
nordkynn	hog9	2009	spring	0	0	1	0	0
nordkynn	hol1	2009	spring	0	0	0	0	0
nordkynn	hol10	2009	spring	0	0	0	0	0
nordkynn	hol11	2009	spring	0	0	0	0	0
nordkynn	hol12	2009	spring	0	0	0	0	0
nordkynn	hol13	2009	spring	0	0	0	0	0
nordkynn	hol14	2009	spring	0	0	0	0	0
nordkynn	hol2	2009	spring	0	0	0	0	0
nordkynn	hol3	2009	spring	0	0	0	0	0
nordkynn	hol4	2009	spring	0	0	0	0	0
nordkynn	hol5	2009	spring	0	0	0	0	0
nordkynn	hol6	2009	spring	0	0	0	0	0
nordkynn	hol7	2009	spring	0	0	0	0	0
nordkynn	hol8	2009	spring	0	0	0	0	0
nordkynn	hol9	2009	spring	0	0	0	0	0
ifjordfjellet	ifg1	2009	spring	0	0	0	0	0
ifjordfjellet	ifg2	2009	spring	0	0	0	0	0
ifjordfjellet	ifg3	2009	spring	0	0	0	0	0
ifjordfjellet	ifg6	2009	spring	0	0	0	0	0
ifjordfjellet	ifg7	2009	spring	0	0	0	0	0
ifjordfjellet	ifg8	2009	spring	0	0	0	0	0
ifjordfjellet	ifl1	2009	spring	0	0	0	0	0
ifjordfjellet	ifl2	2009	spring	0	0	0	0	0
ifjordfjellet	ifl7	2009	spring	0	0	0	0	0
ifjordfjellet	ifl8	2009	spring	0	0	0	0	0
komagdalen	k1	2009	spring	0	0	0	0	0
komagdalen	k10	2009	spring	0	0	0	0	0
komagdalen	k11	2009	spring	0	0	0	0	0
komagdalen	k12	2009	spring	0	0	0	0	0
komagdalen	k13	2009	spring	0	0	0	0	0
komagdalen	k14	2009	spring	0	0	0	0	0
komagdalen	k2	2009	spring	0	0	0	0	0
komagdalen	k3	2009	spring	0	0	0	0	0
komagdalen	k4	2009	spring	0	0	0	0	0
komagdalen	k5	2009	spring	0	0	0	0	0
komagdalen	k6	2009	spring	0	0	0	0	0
komagdalen	k7	2009	spring	0	0	0	0	0
komagdalen	k8	2009	spring	0	0	0	0	0
komagdalen	k9	2009	spring	0	0	0	0	0
stjernevann	stg1	2009	spring	0	0	0	0	0
stjernevann	stg10	2009	spring	1	0	0	0	0
stjernevann	stg2	2009	spring	0	0	0	0	0
stjernevann	stg3	2009	spring	0	0	0	0	0
stjernevann	stg4	2009	spring	0	0	0	0	0
